PO_Number,SupplierID,ProductID,OrderDate,ExpectedDeliveryDate,QuantityOrdered,UnitCost,TotalPOValue,Currency,PO_Status
PO-SYN-0019543,SUP-00362,PRD-02199,2024-09-01,2024-09-10,5290,614.16,3248906.4,CNY,FULFILLED
PO-SYN-0019544,SUP-00881,PRD-00879,2024-06-06,2024-06-13,6557,1548.88,10156006.16,GBP,FULFILLED
PO-SYN-0019545,SUP-00864,PRD-03111,07/22/2024,11-Aug-2024,6451,,,JPY,FULFILLED
PO-SYN-0019546,SUP-00852,PRD-04394,2025-03-04,2025-04-24,8769,309.04,2709971.76,USD,PENDING_APPROVAL
PO-SYN-0019547,SUP-00829,PRD-02907,2025-11-26,2025-12-07,6768,698.17,4725214.56,GBP,PENDING_APPROVAL
PO-SYN-0019548,SUP-00153,PRD-04875,2025/04/28,PENDING_DATE,1677,743.69,1247168.13,USD,CANCELLED
PO-SYN-0019549,SUP-00948,PRD-02766,2025-10-11,2025-10-23,504,2079.95,1048294.8,GBP,PENDING_APPROVAL
PO-SYN-0019550,SUP-00364,PRD-02748,01/05/2026,17-Mar-2026,5511,1336.25,7364073.75,GBP,Approved
PO-SYN-0019551,SUP-00324,PRD-02694,2024-11-03,2024-11-20,9534,2056.99,19611342.66,eur,Approved
PO-SYN-0019552,SUP-00107,PRD-03592,2025-03-24,2025-05-04,8487,1469.72,12473513.64,usd,PENDING_APPROVAL
PO-SYN-0019553,SUP-00442,PRD-00710,2024-01-22,2024-03-30,10551,2109.01,22252164.51,JPY,CANCELLED
PO-SYN-0019554,SUP-00265,PRD-01498,2024-11-11,2024-12-20,12668,2342.12,29669976.16,EUR,PENDING_APPROVAL
PO-SYN-0019555,SUP-00246,PRD-04420,04/04/2025,28-Apr-2025,5621,1471.28,8270064.88,USD,FULFILLED
PO-SYN-0019556,SUP-00852,PRD-03083,2025-08-19,2025-09-16,14727,2242.05,33018670.35,usd,CANCELLED
PO-SYN-0019557,SUP-00736,PRD-00780,2025/04/17,PENDING_DATE,5910,1831.58,10824637.8,eur,Approved
PO-SYN-0019558,SUP-00710,PRD-02160,2026-04-08,2026-06-13,2529,1019.31,2577834.99,GBP,IN_TRANSIT
PO-SYN-0019559,SUP-00275,PRD-00856,2026-02-06,2026-02-17,7120,916.85,6527972.0,GBP,Approved
PO-SYN-0019560,SUP-00247,PRD-77777,04/22/2024,28-Jun-2024,-500,,,JPY,FULFILLED
PO-SYN-0019561,SUP-00048,PRD-00130,2026-05-06,2026-06-06,3108,2015.22,6263303.76,CNY,approved 
PO-SYN-0019562,SUP-00359,PRD-01903,2025-01-10,2025-02-26,1961,183.21,359274.81,EUR,approved 
PO-SYN-0019563,SUP-00733,PRD-04004,2024-12-30,2025-01-07,3328,242.29,806341.12,CNY,PENDING_APPROVAL
PO-SYN-0019564,SUP-00005,PRD-00700,2025-09-13,2025-11-17,6762,719.0,4861878.0,eur,CANCELLED
PO-SYN-0019565,SUP-88888,PRD-04060,08/11/2024,20-Sep-2024,14337,2327.61,33370944.57,CNY,Approved
PO-SYN-0019566,SUP-00499,PRD-04641,2024/03/20,PENDING_DATE,1657,2137.65,3542086.05,CNY,APPROVED
PO-SYN-0019567,SUP-00397,PRD-01777,2025-04-27,2025-06-03,7286,999.3,7280899.8,eur,FULFILLED
PO-SYN-0019568,SUP-00429,PRD-03314,2025-12-27,2026-02-26,8136,857.31,6975074.16,eur,CANCELLED
PO-SYN-0019569,SUP-00628,PRD-04839,2024-10-07,2024-12-03,7649,1304.34,9976896.66,GBP,IN_TRANSIT
PO-SYN-0019570,SUP-00075,PRD-00530,08/13/2025,02-Oct-2025,7146,1159.59,8286430.14,GBP,approved 
PO-SYN-0019571,SUP-00704,PRD-00137,2024-05-20,2024-05-27,1878,1102.15,2069837.7,eur,Approved
PO-SYN-0019572,SUP-00826,PRD-04598,2025-05-23,2025-06-23,4010,406.53,1630185.3,JPY,FULFILLED
PO-SYN-0019573,SUP-00848,PRD-00985,2025-08-11,2025-10-06,2196,730.63,1604463.48,JPY,APPROVED
PO-SYN-0019574,SUP-00709,PRD-02686,2024-11-05,2024-11-14,9011,769.95,6938019.45,usd,APPROVED
PO-SYN-0019575,SUP-00789,PRD-02326,12/13/2025,17-Jan-2026,12660,,,EUR,FULFILLED
PO-SYN-0019576,SUP-00691,PRD-02509,2024-04-20,2024-05-17,9892,542.13,5362749.96,USD,PENDING_APPROVAL
PO-SYN-0019577,SUP-00134,PRD-01855,2026-03-22,2026-06-04,3645,213.57,778462.65,GBP,PENDING_APPROVAL
PO-SYN-0019578,SUP-00277,PRD-04439,2024-11-25,2024-12-12,2702,2223.19,6007059.38,USD,approved 
PO-SYN-0019579,SUP-00897,PRD-01416,2026-04-06,2026-06-02,13527,994.64,13454495.28,GBP,CANCELLED
PO-SYN-0019580,SUP-00642,PRD-02842,01/01/2024,20-Feb-2024,8096,1298.87,10515651.52,eur,APPROVED
PO-SYN-0019581,SUP-00005,PRD-03371,2025-08-30,2025-09-27,9548,1339.93,12793651.64,usd,Approved
PO-SYN-0019582,SUP-00699,PRD-04211,2024-01-07,2024-02-04,6129,542.33,3323940.57,JPY,PENDING_APPROVAL
PO-SYN-0019583,SUP-00291,PRD-01804,2025-06-27,2025-08-28,8166,183.93,1501972.38,EUR,approved 
PO-SYN-0019584,SUP-00677,PRD-04662,2026/01/22,PENDING_DATE,5467,2012.47,11002173.49,usd,PENDING_APPROVAL
PO-SYN-0019585,SUP-00744,PRD-04306,12/14/2025,26-Jan-2026,5773,1866.6,10775881.8,USD,IN_TRANSIT
PO-SYN-0019586,SUP-00354,PRD-02810,2024-10-19,2024-11-19,4246,854.98,3630245.08,EUR,PENDING_APPROVAL
PO-SYN-0019587,SUP-00177,PRD-00020,2026-06-16,2026-08-03,9665,1547.28,14954461.2,GBP,Approved
PO-SYN-0019588,SUP-00572,PRD-04100,2025-12-08,2026-01-27,7034,1585.0,11148890.0,USD,APPROVED
PO-SYN-0019589,SUP-00895,PRD-02593,2025-09-20,2025-11-16,8423,458.68,3863461.64,EUR,PENDING_APPROVAL
PO-SYN-0019590,SUP-00366,PRD-00805,09/28/2025,10-Dec-2025,-500,,,eur,APPROVED
PO-SYN-0019591,SUP-00064,PRD-02010,2024-06-19,2024-08-15,8888,399.88,3554133.44,eur,PENDING_APPROVAL
PO-SYN-0019592,SUP-00462,PRD-04048,2024-12-27,2025-02-03,1835,553.24,1015195.4,USD,Approved
PO-SYN-0019593,SUP-00255,PRD-00625,2025/02/19,PENDING_DATE,7485,197.62,1479185.7,CNY,CANCELLED
PO-SYN-0019594,SUP-00644,PRD-00437,2025-11-14,2026-01-28,5059,2199.86,11129091.74,USD,PENDING_APPROVAL
PO-SYN-0019595,SUP-00864,PRD-01366,08/27/2024,07-Oct-2024,10125,2218.99,22467273.75,JPY,PENDING_APPROVAL
PO-SYN-0019596,SUP-00490,PRD-03648,2025-01-03,2025-01-29,12079,949.67,11471063.93,GBP,approved 
PO-SYN-0019597,SUP-00160,PRD-01063,2024-01-27,2024-02-29,7847,608.44,4774428.68,CNY,IN_TRANSIT
PO-SYN-0019598,SUP-00320,PRD-01037,2025-08-30,2025-11-02,11744,1311.05,15396971.2,CNY,approved 
PO-SYN-0019599,SUP-00470,PRD-00571,2025-05-17,2025-07-10,12354,38.62,477111.48,USD,FULFILLED
PO_19600,SUP-88888,PRD-77777,02/14/2024,03-Mar-2024,8109,2143.37,17380587.33,USD,approved 
PO-SYN-0019601,SUP-00208,PRD-04021,2025-05-27,2025-07-05,8273,1904.26,15753942.98,EUR,PENDING_APPROVAL
PO-SYN-0019602,SUP-00350,PRD-01257,2025/07/14,PENDING_DATE,10717,1127.55,12083953.35,EUR,APPROVED
PO-SYN-0019603,SUP-00430,PRD-00657,2025-12-20,2026-01-22,3246,2050.36,6655468.56,EUR,approved 
PO-SYN-0019604,SUP-00426,PRD-00939,2025-05-01,2025-07-09,476,89.62,42659.12,usd,FULFILLED
PO-SYN-0019605,SUP-00245,PRD-00760,12/02/2025,12-Jan-2026,7488,,,usd,FULFILLED
PO-SYN-0019606,SUP-00808,PRD-00918,2024-09-22,2024-11-12,11170,1601.19,17885292.3,usd,IN_TRANSIT
PO-SYN-0019607,SUP-00817,PRD-01787,2024-04-22,2024-06-22,1392,212.28,295493.76,CNY,APPROVED
PO-SYN-0019608,SUP-00637,PRD-00117,2025-03-15,2025-04-30,8066,258.27,2083205.82,JPY,FULFILLED
PO-SYN-0019609,SUP-00712,PRD-03864,2024-08-12,2024-09-12,12705,772.77,9818042.85,JPY,CANCELLED
PO-SYN-0019610,SUP-00277,PRD-01007,04/20/2026,27-May-2026,13277,359.2,4769098.4,JPY,CANCELLED
PO-SYN-0019611,SUP-00842,PRD-03160,2024/10/12,PENDING_DATE,3647,651.28,2375218.16,JPY,APPROVED
PO-SYN-0019612,SUP-00800,PRD-03088,2025-08-26,2025-10-17,12863,1461.56,18800046.28,USD,approved 
PO-SYN-0019613,SUP-00935,PRD-00227,2024-10-02,2024-10-13,2702,2291.09,6190525.18,JPY,APPROVED
PO-SYN-0019614,SUP-00559,PRD-02750,2025-06-15,2025-06-30,2341,641.78,1502406.98,EUR,FULFILLED
PO-SYN-0019615,SUP-00081,PRD-04893,02/15/2026,29-Mar-2026,99,1174.87,116312.13,eur,APPROVED
PO-SYN-0019616,SUP-00066,PRD-03732,2024-02-18,2024-03-19,5056,853.69,4316256.64,usd,APPROVED
PO-SYN-0019617,SUP-00950,PRD-03700,2026-02-24,2026-03-30,4856,1702.47,8267194.32,JPY,IN_TRANSIT
PO-SYN-0019618,SUP-00492,PRD-03852,2025-09-02,2025-10-17,8715,2022.25,17623908.75,EUR,PENDING_APPROVAL
PO-SYN-0019619,SUP-00598,PRD-00097,2025-04-10,2025-05-29,12206,55.23,674137.38,eur,FULFILLED
PO-SYN-0019620,SUP-00146,PRD-00256,07/31/2025,16-Sep-2025,-500,,,JPY,APPROVED
PO-SYN-0019621,SUP-00752,PRD-01397,2024-09-02,2024-11-13,11332,218.25,2473209.0,CNY,approved 
PO-SYN-0019622,SUP-00711,PRD-04419,2024-09-26,2024-10-15,14106,65.58,925071.48,eur,CANCELLED
PO-SYN-0019623,SUP-00038,PRD-03252,2025-04-11,2025-05-07,9932,1712.99,17013416.68,EUR,PENDING_APPROVAL
PO-SYN-0019624,SUP-00409,PRD-03090,2026-02-23,2026-05-02,432,548.74,237055.68,GBP,APPROVED
PO-SYN-0019625,SUP-00820,PRD-01762,10/14/2024,15-Nov-2024,3308,1733.78,5735344.24,EUR,PENDING_APPROVAL
PO-SYN-0019626,SUP-00705,PRD-00813,2024-01-21,2024-02-07,3681,1071.49,3944154.69,EUR,IN_TRANSIT
PO-SYN-0019627,SUP-00811,PRD-01530,2024-07-23,2024-08-09,6392,1243.1,7945895.2,USD,FULFILLED
PO-SYN-0019628,SUP-00641,PRD-02179,2026-05-17,2026-06-08,13297,1930.12,25664805.64,eur,PENDING_APPROVAL
PO-SYN-0019629,SUP-00360,PRD-02407,2026/01/02,PENDING_DATE,10567,1307.88,13820367.96,USD,FULFILLED
PO-SYN-0019630,SUP-00326,PRD-00886,07/01/2025,12-Jul-2025,14659,1183.85,17354057.15,JPY,CANCELLED
PO-SYN-0019631,SUP-00310,PRD-01245,2025-01-28,2025-04-03,6941,1106.15,7677787.15,JPY,approved 
PO-SYN-0019632,SUP-00614,PRD-00680,2026-04-01,2026-05-19,8900,429.99,3826911.0,CNY,CANCELLED
PO-SYN-0019633,SUP-00907,PRD-01910,2025-07-08,2025-08-30,13621,1793.82,24433622.22,eur,Approved
PO-SYN-0019634,SUP-00788,PRD-00762,2025-11-24,2026-01-02,5647,870.64,4916504.08,USD,FULFILLED
PO-SYN-0019635,SUP-88888,PRD-02620,05/31/2024,14-Aug-2024,4611,,,eur,PENDING_APPROVAL
PO-SYN-0019636,SUP-00222,PRD-00535,2026-01-31,2026-03-01,9497,156.14,1482861.58,CNY,CANCELLED
PO-SYN-0019637,SUP-00959,PRD-00360,2025-04-24,2025-05-29,6778,1322.72,8965396.16,usd,FULFILLED
PO-SYN-0019638,SUP-00275,PRD-01921,2026/05/11,PENDING_DATE,7608,593.39,4514511.12,EUR,CANCELLED
PO-SYN-0019639,SUP-00755,PRD-04491,2026-02-16,2026-03-21,14907,1768.19,26358408.33,GBP,Approved
PO-SYN-0019640,SUP-00186,PRD-77777,02/14/2024,19-Mar-2024,13752,303.52,4174007.04,GBP,APPROVED
PO-SYN-0019641,SUP-00697,PRD-03403,2024-07-15,2024-08-21,5427,871.99,4732289.73,usd,Approved
PO-SYN-0019642,SUP-00053,PRD-03394,2025-05-20,2025-07-18,3425,2300.68,7879829.0,EUR,FULFILLED
PO-SYN-0019643,SUP-00175,PRD-04494,2025-10-24,2025-11-07,3527,1999.15,7051002.05,EUR,Approved
PO-SYN-0019644,SUP-00621,PRD-03066,2024-11-09,2024-12-24,7408,198.8,1472710.4,GBP,APPROVED
PO-SYN-0019645,SUP-00833,PRD-01161,01/04/2024,17-Feb-2024,8054,873.11,7032027.94,USD,approved 
PO-SYN-0019646,SUP-00375,PRD-04626,2025-04-18,2025-04-25,11360,1308.09,14859902.4,USD,IN_TRANSIT
PO-SYN-0019647,SUP-00412,PRD-00086,2026/01/20,PENDING_DATE,3342,210.14,702287.88,EUR,IN_TRANSIT
PO-SYN-0019648,SUP-00780,PRD-03865,2024-02-09,2024-02-24,681,1806.54,1230253.74,USD,PENDING_APPROVAL
PO-SYN-0019649,SUP-00922,PRD-02025,2025-03-27,2025-05-30,12221,83.88,1025097.48,EUR,APPROVED
PO-SYN-0019650,SUP-00427,PRD-00635,02/25/2026,12-Apr-2026,-500,,,EUR,Approved
PO-SYN-0019651,SUP-00164,PRD-02542,2024-08-04,2024-09-26,13620,1833.95,24978399.0,CNY,APPROVED
PO-SYN-0019652,SUP-00835,PRD-02122,2024-06-16,2024-07-25,3953,1680.67,6643688.51,GBP,FULFILLED
PO-SYN-0019653,SUP-00911,PRD-04593,2025-01-26,2025-02-18,2776,201.34,558919.84,CNY,IN_TRANSIT
PO-SYN-0019654,SUP-00886,PRD-04382,2024-09-28,2024-11-12,13633,2232.87,30440716.71,GBP,FULFILLED
PO-SYN-0019655,SUP-00319,PRD-03604,03/02/2024,25-Mar-2024,3818,1034.48,3949644.64,EUR,IN_TRANSIT
PO-SYN-0019656,SUP-00693,PRD-01372,2025/12/31,PENDING_DATE,6588,809.37,5332129.56,usd,CANCELLED
PO-SYN-0019657,SUP-00993,PRD-03584,2025-04-14,2025-06-08,9212,2093.38,19284216.56,EUR,APPROVED
PO-SYN-0019658,SUP-00820,PRD-03470,2026-01-25,2026-03-08,13137,1688.25,22178540.25,EUR,PENDING_APPROVAL
PO-SYN-0019659,SUP-00962,PRD-01374,2025-05-05,2025-07-01,4800,985.27,4729296.0,CNY,Approved
PO-SYN-0019660,SUP-00528,PRD-01228,03/01/2026,08-May-2026,10807,261.01,2820735.07,eur,APPROVED
PO-SYN-0019661,SUP-00564,PRD-03279,2026-03-21,2026-04-15,7903,190.45,1505126.35,JPY,approved 
PO-SYN-0019662,SUP-00968,PRD-01383,2024-06-26,2024-07-05,5937,695.53,4129361.61,usd,PENDING_APPROVAL
PO-SYN-0019663,SUP-00134,PRD-02581,2024-02-14,2024-03-24,6163,1490.81,9187862.03,JPY,CANCELLED
PO-SYN-0019664,SUP-00102,PRD-04623,2024-02-27,2024-04-08,14577,2067.15,30132845.55,EUR,PENDING_APPROVAL
PO-SYN-0019665,SUP-00064,PRD-01374,06/20/2024,02-Aug-2024,6904,,,eur,IN_TRANSIT
PO-SYN-0019666,SUP-00014,PRD-01196,2026-03-19,2026-04-25,12272,84.75,1040052.0,CNY,CANCELLED
PO-SYN-0019667,SUP-00249,PRD-01492,2025-10-23,2025-11-23,3347,2254.69,7546447.43,JPY,approved 
PO-SYN-0019668,SUP-00513,PRD-00105,2025-03-03,2025-04-03,13104,1822.67,23884267.68,EUR,APPROVED
PO-SYN-0019669,SUP-00206,PRD-01785,2024-09-10,2024-10-01,7418,778.24,5772984.32,eur,IN_TRANSIT
PO-SYN-0019670,SUP-88888,PRD-01094,09/01/2024,29-Sep-2024,5577,2120.96,11828593.92,usd,CANCELLED
PO-SYN-0019671,SUP-00940,PRD-00167,2026-03-20,2026-04-04,1489,1487.1,2214291.9,USD,APPROVED
PO-SYN-0019672,SUP-00801,PRD-01011,2025-07-07,2025-09-19,8591,1580.42,13577388.22,JPY,approved 
PO-SYN-0019673,SUP-00960,PRD-03770,2024-07-06,2024-09-13,6738,1085.44,7313694.72,usd,approved 
PO-SYN-0019674,SUP-00826,PRD-01227,2024/01/24,PENDING_DATE,13370,1754.48,23457397.6,USD,Approved
PO-SYN-0019675,SUP-00540,PRD-01616,03/17/2025,17-Apr-2025,4383,957.85,4198256.55,CNY,PENDING_APPROVAL
PO-SYN-0019676,SUP-00081,PRD-01465,2024-02-14,2024-03-07,4818,385.69,1858254.42,eur,IN_TRANSIT
PO-SYN-0019677,SUP-00347,PRD-01267,2025-06-07,2025-07-08,13052,1553.13,20271452.76,CNY,approved 
PO-SYN-0019678,SUP-00954,PRD-01035,2025-05-19,2025-07-02,13539,1404.65,19017556.35,USD,CANCELLED
PO-SYN-0019679,SUP-00862,PRD-01974,2024-12-30,2025-01-28,13757,360.38,4957747.66,USD,approved 
PO-SYN-0019680,SUP-00383,PRD-77777,03/18/2024,05-Apr-2024,-500,,,usd,approved 
PO-SYN-0019681,SUP-00732,PRD-00462,2026-03-18,2026-05-04,6341,84.26,534292.66,GBP,IN_TRANSIT
PO-SYN-0019682,SUP-00757,PRD-02808,2025-09-25,2025-11-17,8728,1884.39,16446955.92,EUR,PENDING_APPROVAL
PO-SYN-0019683,SUP-00112,PRD-00407,2025/05/22,PENDING_DATE,4588,908.04,4166087.52,GBP,APPROVED
PO-SYN-0019684,SUP-00538,PRD-04215,2025-12-06,2025-12-30,8734,1892.2,16526474.8,JPY,PENDING_APPROVAL
PO-SYN-0019685,SUP-00802,PRD-01854,11/12/2025,13-Jan-2026,1808,588.83,1064604.64,usd,Approved
PO-SYN-0019686,SUP-00451,PRD-02197,2025-07-13,2025-09-08,1292,1030.76,1331741.92,eur,PENDING_APPROVAL
PO-SYN-0019687,SUP-00757,PRD-04186,2025-02-03,2025-03-13,6663,835.54,5567203.02,eur,Approved
PO-SYN-0019688,SUP-00684,PRD-02057,2025-02-21,2025-04-02,14873,2213.43,32920344.39,EUR,IN_TRANSIT
PO-SYN-0019689,SUP-00237,PRD-04310,2026-03-21,2026-05-27,13253,2292.97,30388731.41,CNY,FULFILLED
PO-SYN-0019690,SUP-00461,PRD-03180,09/30/2025,31-Oct-2025,10048,824.13,8280858.24,EUR,IN_TRANSIT
PO-SYN-0019691,SUP-00404,PRD-03795,2024-03-22,2024-06-04,12678,1890.12,23962941.36,EUR,FULFILLED
PO-SYN-0019692,SUP-00849,PRD-01644,2026/04/27,PENDING_DATE,3750,750.16,2813100.0,EUR,CANCELLED
PO-SYN-0019693,SUP-00208,PRD-03174,2024-10-24,2024-11-05,8316,187.76,1561412.16,USD,approved 
PO-SYN-0019694,SUP-00474,PRD-01068,2024-06-15,2024-06-29,1529,58.39,89278.31,eur,Approved
PO-SYN-0019695,SUP-00564,PRD-01817,04/25/2026,29-Jun-2026,6446,,,CNY,Approved
PO-SYN-0019696,SUP-00355,PRD-03139,2024-07-26,2024-09-17,1093,760.49,831215.57,eur,CANCELLED
PO-SYN-0019697,SUP-00958,PRD-02068,2026-04-21,2026-07-05,6097,2386.88,14552807.36,GBP,PENDING_APPROVAL
PO-SYN-0019698,SUP-00459,PRD-02650,2024-10-07,2024-10-25,1822,1211.44,2207243.68,JPY,APPROVED
PO-SYN-0019699,SUP-00672,PRD-01142,2025-01-23,2025-02-17,5636,312.4,1760686.4,USD,APPROVED
PO-SYN-0019700,SUP-00793,PRD-04971,07/20/2024,05-Sep-2024,13074,1375.74,17986424.76,eur,APPROVED
PO-SYN-0019701,SUP-00700,PRD-00292,2025/06/01,PENDING_DATE,10263,2043.45,20971927.35,CNY,FULFILLED
PO-SYN-0019702,SUP-00294,PRD-04190,2024-03-09,2024-05-01,10734,1820.8,19544467.2,eur,Approved
PO-SYN-0019703,SUP-00986,PRD-03827,2024-02-23,2024-04-22,12255,568.25,6963903.75,GBP,CANCELLED
PO-SYN-0019704,SUP-00303,PRD-00754,2025-12-10,2026-02-10,9535,2366.31,22562765.85,CNY,FULFILLED
PO-SYN-0019705,SUP-88888,PRD-04425,05/12/2026,06-Jun-2026,12491,2307.76,28826230.16,eur,approved 
PO-SYN-0019706,SUP-00685,PRD-02295,2025-10-08,2025-10-22,5241,1629.44,8539895.04,EUR,Approved
PO-SYN-0019707,SUP-00705,PRD-01388,2025-06-22,2025-08-17,4289,843.42,3617428.38,CNY,PENDING_APPROVAL
PO-SYN-0019708,SUP-00985,PRD-00100,2024-07-16,2024-09-03,8618,967.58,8338604.44,USD,Approved
PO-SYN-0019709,SUP-00627,PRD-02125,2025-07-15,2025-07-27,4646,1939.44,9010638.24,EUR,IN_TRANSIT
PO-SYN-0019710,SUP-00357,PRD-01279,12/23/2024,16-Feb-2025,-500,,,JPY,APPROVED
PO-SYN-0019711,SUP-00335,PRD-01458,2024-11-14,2025-01-19,2962,884.53,2619977.86,JPY,IN_TRANSIT
PO-SYN-0019712,SUP-00340,PRD-00661,2025-08-06,2025-10-08,11532,636.35,7338388.2,eur,PENDING_APPROVAL
PO-SYN-0019713,SUP-00844,PRD-01998,2024-09-02,2024-10-01,514,1017.18,522830.52,GBP,APPROVED
PO-SYN-0019714,SUP-00584,PRD-03214,2025-05-11,2025-06-13,1959,2037.33,3991129.47,EUR,CANCELLED
PO-SYN-0019715,SUP-00762,PRD-02654,05/09/2024,07-Jun-2024,7089,598.6,4243475.4,EUR,FULFILLED
PO-SYN-0019716,SUP-00407,PRD-03169,2026-01-12,2026-03-25,14881,1183.83,17616574.23,USD,IN_TRANSIT
PO-SYN-0019717,SUP-00810,PRD-02370,2026-02-12,2026-04-07,13879,1735.45,24086310.55,eur,APPROVED
PO-SYN-0019718,SUP-00115,PRD-02704,2024-11-08,2024-12-04,4396,1420.52,6244605.92,eur,PENDING_APPROVAL
PO-SYN-0019719,SUP-00582,PRD-04004,2025/02/06,PENDING_DATE,8919,1479.74,13197801.06,USD,IN_TRANSIT
PO-SYN-0019720,SUP-00635,PRD-77777,03/03/2026,11-Mar-2026,3401,396.87,1349754.87,JPY,Approved
PO-SYN-0019721,SUP-00945,PRD-00302,2024-02-29,2024-04-26,8943,1514.24,13541848.32,JPY,CANCELLED
PO-SYN-0019722,SUP-00144,PRD-01942,2024-03-15,2024-04-18,12179,256.23,3120625.17,CNY,approved 
PO-SYN-0019723,SUP-00402,PRD-02632,2024-02-29,2024-03-29,9642,1704.43,16434114.06,JPY,CANCELLED
PO-SYN-0019724,SUP-00118,PRD-01612,2026-02-12,2026-03-16,8436,507.25,4279161.0,eur,APPROVED
PO-SYN-0019725,SUP-00431,PRD-02212,07/06/2025,07-Aug-2025,454,,,eur,PENDING_APPROVAL
PO-SYN-0019726,SUP-00878,PRD-03442,2024-01-22,2024-03-06,12254,1476.68,18095236.72,usd,approved 
PO-SYN-0019727,SUP-00775,PRD-02197,2025-01-28,2025-03-05,14836,654.12,9704524.32,CNY,Approved
PO-SYN-0019728,SUP-00164,PRD-02467,2024/12/16,PENDING_DATE,6405,1525.07,9768073.35,USD,PENDING_APPROVAL
PO-SYN-0019729,SUP-00839,PRD-00385,2026-02-17,2026-03-13,7734,1148.69,8883968.46,EUR,Approved
PO-SYN-0019730,SUP-00288,PRD-00272,01/05/2026,16-Feb-2026,14160,169.32,2397571.2,eur,IN_TRANSIT
PO-SYN-0019731,SUP-00835,PRD-00803,2024-04-07,2024-05-05,8225,897.24,7379799.0,eur,PENDING_APPROVAL
PO-SYN-0019732,SUP-00587,PRD-04586,2026-02-17,2026-04-08,7481,2095.56,15676884.36,GBP,approved 
PO-SYN-0019733,SUP-00372,PRD-00920,2025-10-24,2025-12-09,4799,473.02,2270022.98,GBP,approved 
PO-SYN-0019734,SUP-00751,PRD-02738,2025-01-12,2025-02-05,13740,360.48,4952995.2,USD,FULFILLED
PO-SYN-0019735,SUP-00389,PRD-02443,05/18/2025,23-Jul-2025,6221,1271.05,7907202.05,USD,Approved
PO-SYN-0019736,SUP-00422,PRD-00966,2024-06-23,2024-08-01,2161,1224.9,2647008.9,CNY,Approved
PO-SYN-0019737,SUP-00206,PRD-03274,2024/11/13,PENDING_DATE,4125,655.07,2702163.75,USD,PENDING_APPROVAL
PO-SYN-0019738,SUP-00049,PRD-01073,2024-05-10,2024-07-17,14855,420.26,6242962.3,EUR,CANCELLED
PO-SYN-0019739,SUP-00666,PRD-02152,2024-07-03,2024-08-17,1336,736.44,983883.84,EUR,PENDING_APPROVAL
PO-SYN-0019740,SUP-88888,PRD-04005,05/01/2026,15-May-2026,-500,,,EUR,PENDING_APPROVAL
PO-SYN-0019741,SUP-00493,PRD-02110,2025-10-22,2025-12-22,2046,2454.03,5020945.38,JPY,PENDING_APPROVAL
PO-SYN-0019742,SUP-00211,PRD-04276,2025-05-19,2025-07-29,14520,1650.47,23964824.4,USD,APPROVED
PO-SYN-0019743,SUP-00465,PRD-00333,2026-06-11,2026-08-23,1605,1679.32,2695308.6,GBP,FULFILLED
PO-SYN-0019744,SUP-00752,PRD-01066,2024-11-30,2025-01-22,2397,2070.5,4962988.5,GBP,CANCELLED
PO-SYN-0019745,SUP-00949,PRD-04366,05/16/2025,04-Jul-2025,7888,951.08,7502119.04,usd,APPROVED
PO-SYN-0019746,SUP-00368,PRD-01036,2024/03/15,PENDING_DATE,3303,1076.91,3557033.73,usd,PENDING_APPROVAL
PO-SYN-0019747,SUP-00812,PRD-02020,2024-11-28,2025-02-04,11241,539.61,6065756.01,EUR,FULFILLED
PO-SYN-0019748,SUP-00247,PRD-03860,2026-03-04,2026-05-15,2316,2382.42,5517684.72,USD,IN_TRANSIT
PO-SYN-0019749,SUP-00622,PRD-01706,2024-10-21,2024-11-30,13405,409.45,5488677.25,GBP,IN_TRANSIT
PO-SYN-0019750,SUP-00217,PRD-03480,11/18/2024,30-Nov-2024,9513,1504.0,14307552.0,usd,approved 
PO-SYN-0019751,SUP-00047,PRD-01096,2025-11-12,2026-01-03,8170,1405.27,11481055.9,USD,APPROVED
PO-SYN-0019752,SUP-00149,PRD-00029,2025-08-05,2025-08-20,7895,2190.69,17295497.55,eur,CANCELLED
PO-SYN-0019753,SUP-00613,PRD-04363,2026-05-15,2026-05-25,6215,297.11,1846538.65,CNY,approved 
PO-SYN-0019754,SUP-00646,PRD-02941,2024-07-20,2024-09-02,7387,1266.91,9358664.17,JPY,APPROVED
PO-SYN-0019755,SUP-00898,PRD-04276,12/22/2024,12-Feb-2025,13799,,,eur,APPROVED
PO-SYN-0019756,SUP-00499,PRD-01055,2024-01-24,2024-03-20,14880,1241.14,18468163.2,USD,CANCELLED
PO-SYN-0019757,SUP-00813,PRD-01823,2024-09-08,2024-09-20,3747,109.88,411720.36,GBP,CANCELLED
PO-SYN-0019758,SUP-00022,PRD-03938,2024-01-14,2024-02-20,2235,2246.52,5020972.2,CNY,FULFILLED
PO-SYN-0019759,SUP-00085,PRD-02508,2026-03-08,2026-05-22,14012,1649.23,23109010.76,CNY,FULFILLED
PO-SYN-0019760,SUP-00519,PRD-77777,07/16/2025,14-Sep-2025,1809,1289.82,2333284.38,eur,FULFILLED
PO-SYN-0019761,SUP-00574,PRD-04269,2025-11-23,2026-01-22,241,1845.65,444801.65,USD,Approved
PO-SYN-0019762,SUP-00379,PRD-01016,2025-05-17,2025-07-13,14900,1871.71,27888479.0,USD,APPROVED
