ShipmentID,PO_Number,OriginWarehouseID,Carrier,TransportMode,ShipDate,EstimatedDeliveryDate,ActualDeliveryDate,BaseFreightCost,FuelSurcharge_CrudeIndexed,Currency,ShipmentStatus
SHP-0012063,PO-SYN-0017786,WH-28,DHL Express,Ocean,2024-08-03,2024-08-18,2024-08-18,20683.72,6494.56,USD,Delivered
SHP-0012064,PO-SYN-0013800,WH-32,FEDEX EXPRESS,Ocean,2024-12-06,2024-12-21,2025-01-06,$18159.53,6056.02,USD,DELIVERED
SHP-0012065,PO-SYN-0000898,WH-14,Fed-Ex,Ocean Freight,2024-12-31,2025-01-15,N/A,12217.12,3341.07,USD,DELAYED_WEATHER
SHP-0012066,PO-SYN-0003059,WH-40,MAERSK,Road Transport,2025-06-25,2025-07-10,N/A,4242.57,1282.14,USD,SCHEDULED
SHP-0012067,PO-SYN-0002023,WH-47,DHL,Truck,2025-09-20,2025-10-05,N/A,18650.05,4576.68,USD,SCHEDULED
SHP-0012068,PO-SYN-0018481,WH-20,DHL Express,Road Transport,2024-10-11,2024-10-26,2024-10-20,FREE,471.43,USD,Delivered
SHP-0012069,PO-SYN-0018420,WH-26,FedEx,Truck,2025-03-28,2025-04-12,N/A,23842.02,4741.34,USD,DELAYED_WEATHER
SHP-0012070,PO-SYN-0011366,WH-27,FEDEX EXPRESS,Air Freight,2024-10-07,2024-10-22,N/A,1691.99,355.22,USD,IN_TRANSIT
SHP-0012071,PO-SYN-0016239,WH-07,Maersk Line,Truck,2025-11-17,2025-12-02,N/A,3040.27,525.64,USD,SCHEDULED
SHP-0012072,PO-SYN-0007016,WH-35,FEDEX EXPRESS,Ocean,2024-02-17,2024-03-03,N/A,$21309.51,6868.94,USD,DELAYED_WEATHER
SHP-0012073,PO-SYN-0004244,WH-37,DHL Express,AIR,2025-02-18,2025-03-05,2025-03-28,977.28,326.33,USD,Delivered
SHP-0012074,PO-SYN-0002911,WH-38,MAERSK,Air Freight,2024-05-31,2024-06-15,N/A,13776.93,4533.27,USD,PORT_CUSTOMS_HOLD
SHP-0012075,PO-SYN-0008529,WH-27,MSC Logistics,Ocean,2025-04-18,2025-05-03,2025-04-13,10185.82,3135.02,USD,Delivered
SHP-0012076,PO-SYN-0007625,WH-30,FEDEX EXPRESS,AIR,2025-10-29,2025-11-13,N/A,16308.4,3415.69,USD,IN_TRANSIT
SHP-0012077,PO-SYN-0014066,WH-42,DHL Express,Ocean Freight,2026-04-14,2026-04-29,2026-05-07,4467.61,561.13,USD,DELIVERED
SHP-0012078,PO-SYN-0003817,WH-01,MAERSK,Air Freight,2024-09-06,2024-09-21,N/A,2904.72,654.44,USD,SCHEDULED
SHP-0012079,PO-SYN-0018699,WH-30,FedEx,Truck,2025-11-18,2025-12-03,2025-11-21,14869.79,4206.04,USD,Delivered
SHP-0012080,PO-SYN-0012447,WH-07,FEDEX EXPRESS,Ocean,2024-02-15,2024-03-01,2024-03-01,$4676.22,1257.89,USD,Delivered
SHP-0012081,PO-SYN-0000319,WH-07,FEDEX EXPRESS,Ocean,2025-08-18,2025-09-02,2025-08-29,18907.42,6549.91,USD,DELIVERED
SHP-0012082,PO-SYN-0006754,WH-44,DB Schenker,AIR,2024-03-30,2024-04-14,N/A,FREE,5722.43,USD,PORT_CUSTOMS_HOLD
SHP-0012083,PO-SYN-0011295,WH-32,DHL,Road Transport,2025-12-12,2025-12-27,N/A,8195.0,1014.45,USD,IN_TRANSIT
SHP-0012084,PO-SYN-0008673,WH-45,Fed-Ex,Air Freight,2025-06-11,2025-06-26,N/A,4851.89,1368.06,USD,IN_TRANSIT
SHP-0012085,PO-SYN-0000331,WH-37,DHL Express,Ocean,2026-06-07,2026-06-22,2026-06-29,17324.5,2832.83,USD,Delivered
SHP-0012086,PO-SYN-0017865,WH-39,DHL,Ocean Freight,2025-12-14,2025-12-29,N/A,8829.97,2376.56,USD,SCHEDULED
SHP-0012087,PO-SYN-0005872,WH-35,Maersk Line,Ocean Freight,2024-12-01,2024-12-16,N/A,19114.84,2689.41,USD,PORT_CUSTOMS_HOLD
SHP-0012088,PO-SYN-0019309,WH-22,DHL,AIR,2025-12-30,2026-01-14,2026-01-17,$8179.94,1818.4,USD,Delivered
SHP-0012089,PO-SYN-0011722,WH-17,DHL,AIR,2025-12-27,2026-01-11,N/A,11541.94,2232.19,USD,SCHEDULED
SHP-0012090,PO-SYN-0004408,WH-06,MAERSK,Ocean,2025-02-17,2025-03-04,N/A,5889.45,1314.76,USD,DELAYED_WEATHER
SHP-0012091,PO-SYN-0004729,WH-21,FEDEX EXPRESS,Road Transport,2025-12-01,2025-12-16,N/A,18833.41,4369.57,USD,DELAYED_WEATHER
SHP-0012092,PO-SYN-0011576,WH-02,MSC Logistics,Truck,2024-09-21,2024-10-06,2024-10-07,9044.98,3152.56,USD,DELIVERED
SHP-0012093,PO-SYN-0019266,WH-06,DHL Express,Truck,2025-10-30,2025-11-14,N/A,15167.94,3786.84,USD,DELAYED_WEATHER
SHP-0012094,PO-SYN-0004747,WH-22,Fed-Ex,Ocean,2025-05-22,2025-06-06,N/A,11788.19,2251.97,USD,IN_TRANSIT
SHP-0012095,PO-SYN-0007796,WH-09,DHL,Ocean Freight,2025-04-15,2025-04-30,N/A,21881.68,3844.87,USD,PORT_CUSTOMS_HOLD
SHP-0012096,PO-SYN-0008032,WH-28,DHL,Ocean Freight,2025-04-29,2025-05-14,N/A,$4058.02,1381.56,USD,PORT_CUSTOMS_HOLD
SHP-0012097,PO-SYN-0015140,WH-38,FEDEX EXPRESS,AIR,2026-02-21,2026-03-08,N/A,1060.55,260.6,USD,IN_TRANSIT
SHP-0012098,PO-SYN-0014555,WH-44,DB Schenker,Ocean Freight,2025-06-18,2025-07-03,2025-07-17,14573.74,2601.89,USD,Delivered
SHP-0012099,PO-SYN-0014454,WH-10,Fed-Ex,Road Transport,2025-10-04,2025-10-19,2025-11-11,3289.13,525.06,USD,DELIVERED
SHP-0012100,PO-SYN-0012605,WH-02,MAERSK,AIR,2024-09-04,2024-09-19,2024-08-30,,650.39,USD,Delivered
SHP-0012101,PO-SYN-0014266,WH-45,MSC Logistics,Ocean Freight,2024-08-24,2024-09-08,N/A,13264.23,3175.48,USD,IN_TRANSIT
SHP-0012102,PO-SYN-0016061,WH-10,DHL Express,Air Freight,2024-12-11,2024-12-26,N/A,18336.49,5895.46,USD,DELAYED_WEATHER
SHP-0012103,PO-SYN-0014328,WH-40,Fed-Ex,AIR,2025-07-14,2025-07-29,2025-07-27,16367.01,3845.08,USD,DELIVERED
SHP-0012104,PO-SYN-0000490,WH-43,MAERSK,Air Freight,2025-12-06,2025-12-21,N/A,$5296.25,660.56,USD,DELAYED_WEATHER
SHP-0012105,PO-SYN-0010606,WH-48,DB Schenker,Road Transport,2024-04-24,2024-05-09,N/A,862.39,209.62,USD,IN_TRANSIT
SHP-0012106,PO-SYN-0019764,WH-16,Fed-Ex,Ocean Freight,2024-05-19,2024-06-03,N/A,22187.59,2926.5,USD,PORT_CUSTOMS_HOLD
SHP-0012107,PO-SYN-0000843,WH-23,DHL Express,Ocean,2025-05-18,2025-06-02,N/A,9662.54,1587.7,USD,IN_TRANSIT
SHP-0012108,PO-SYN-0014240,WH-32,MAERSK,Ocean,2025-03-30,2025-04-14,N/A,5292.67,888.17,USD,IN_TRANSIT
SHP-0012109,PO-SYN-0019015,WH-40,Maersk Line,Road Transport,2026-05-30,2026-06-14,2026-06-17,19775.23,6336.69,USD,Delivered
SHP-0012110,PO-SYN-0008826,WH-30,MAERSK,Truck,2026-04-23,2026-05-08,N/A,FREE,1512.35,USD,IN_TRANSIT
SHP-0012111,PO-SYN-0017526,WH-06,DB Schenker,Ocean,2026-03-05,2026-03-20,N/A,6954.84,1275.51,USD,PORT_CUSTOMS_HOLD
SHP-0012112,PO-SYN-0010135,WH-05,DHL,Ocean,2024-09-25,2024-10-10,2024-10-26,$19711.61,4430.58,USD,Delivered
SHP-0012113,PO-SYN-0006463,WH-28,Maersk Line,Ocean,2026-03-22,2026-04-06,N/A,10286.28,2829.9,USD,DELAYED_WEATHER
SHP-0012114,PO-SYN-0018524,WH-34,FedEx,Ocean,2024-10-07,2024-10-22,N/A,3637.85,736.05,USD,DELAYED_WEATHER
SHP-0012115,PO-SYN-0016781,WH-16,Fed-Ex,Ocean,2026-03-04,2026-03-19,2026-04-12,2163.32,431.0,USD,Delivered
SHP-0012116,PO-SYN-0005688,WH-45,FedEx,Air Freight,2024-05-25,2024-06-09,N/A,12078.04,2718.5,USD,SCHEDULED
SHP-0012117,PO-SYN-0018459,WH-25,Maersk Line,Truck,2024-05-27,2024-06-11,N/A,4912.9,1161.5,USD,SCHEDULED
SHP-0012118,PO-SYN-0003313,WH-29,DB Schenker,AIR,2026-02-23,2026-03-10,2026-03-05,19061.38,2607.56,USD,DELIVERED
SHP-0012119,PO-SYN-0000899,WH-32,FEDEX EXPRESS,Ocean Freight,2024-12-12,2024-12-27,N/A,5227.86,1532.17,USD,IN_TRANSIT
SHP-0012120,PO-SYN-0007404,WH-21,FedEx,Ocean Freight,2026-01-15,2026-01-30,N/A,$8664.39,2800.75,USD,DELAYED_WEATHER
SHP-0012121,PO-SYN-0015230,WH-23,Fed-Ex,AIR,2025-02-18,2025-03-05,N/A,24220.06,3818.53,USD,SCHEDULED
SHP-0012122,PO-SYN-0017096,WH-26,Fed-Ex,Ocean Freight,2025-04-15,2025-04-30,N/A,9855.52,2765.53,USD,IN_TRANSIT
SHP-0012123,PO-SYN-0004399,WH-42,MAERSK,Road Transport,2025-09-08,2025-09-23,2025-10-14,18945.37,5481.39,USD,Delivered
SHP-0012124,PO-SYN-0010534,WH-11,Maersk Line,Air Freight,2025-05-25,2025-06-09,N/A,FREE,6429.96,USD,SCHEDULED
SHP-0012125,PO-SYN-0006914,WH-42,Fed-Ex,AIR,2024-09-28,2024-10-13,N/A,13301.0,2022.23,USD,SCHEDULED
SHP-0012126,PO-SYN-0006067,WH-27,Fed-Ex,Ocean Freight,2025-03-24,2025-04-08,2025-04-15,10427.06,1674.83,USD,DELIVERED
SHP-0012127,PO-SYN-0001956,WH-40,MSC Logistics,AIR,2026-05-23,2026-06-07,N/A,21341.87,7007.34,USD,DELAYED_WEATHER
SHP-0012128,PO-SYN-0006823,WH-31,Fed-Ex,Ocean,2026-01-04,2026-01-19,2026-01-21,$9397.85,1561.89,USD,Delivered
SHP-0012129,PO-SYN-0007563,WH-02,DHL Express,Truck,2026-05-06,2026-05-21,N/A,22924.51,7449.11,USD,DELAYED_WEATHER
SHP-0012130,PO-SYN-0010378,WH-13,DHL,Ocean Freight,2024-06-24,2024-07-09,N/A,7899.71,2261.04,USD,DELAYED_WEATHER
SHP-0012131,PO-SYN-0019124,WH-11,FedEx,AIR,2025-07-13,2025-07-28,2025-08-06,1494.18,292.22,USD,Delivered
SHP-0012132,PO-SYN-0003684,WH-20,Maersk Line,Air Freight,2026-05-22,2026-06-06,2026-06-14,20117.28,4260.23,USD,Delivered
SHP-0012133,PO-SYN-0010577,WH-41,MAERSK,Ocean,2025-06-04,2025-06-19,N/A,6612.08,2295.61,USD,PORT_CUSTOMS_HOLD
SHP-0012134,PO-SYN-0011264,WH-32,MSC Logistics,Air Freight,2026-03-06,2026-03-21,2026-03-14,6046.37,1204.21,USD,DELIVERED
SHP-0012135,PO-SYN-0000403,WH-21,MAERSK,Truck,2025-07-25,2025-08-09,2025-08-17,17402.45,4358.27,USD,DELIVERED
SHP-0012136,PO-SYN-0008240,WH-25,MAERSK,AIR,2025-01-18,2025-02-02,2025-02-23,$19760.73,4097.21,USD,DELIVERED
SHP-0012137,PO-SYN-0009498,WH-29,MSC Logistics,AIR,2024-09-21,2024-10-06,2024-09-24,6804.54,1716.75,USD,Delivered
SHP-0012138,PO-SYN-0003685,WH-06,DB Schenker,Ocean Freight,2025-03-13,2025-03-28,N/A,FREE,6459.26,USD,IN_TRANSIT
SHP-0012139,PO-SYN-0013922,WH-07,DHL Express,Ocean Freight,2024-02-05,2024-02-20,2024-03-12,4775.04,1505.15,USD,Delivered
SHP-0012140,PO-SYN-0010795,WH-49,FedEx,Ocean Freight,2024-08-02,2024-08-17,N/A,,3242.26,USD,PORT_CUSTOMS_HOLD
SHP-0012141,PO-SYN-0005325,WH-01,DB Schenker,Ocean Freight,2025-12-24,2026-01-08,N/A,1923.6,389.32,USD,SCHEDULED
SHP-0012142,PO-SYN-0013705,WH-08,FEDEX EXPRESS,Road Transport,2025-02-12,2025-02-27,2025-02-22,8025.57,1721.49,USD,Delivered
SHP-0012143,PO-SYN-0010533,WH-13,DHL Express,Road Transport,2024-06-11,2024-06-26,N/A,10606.33,3583.89,USD,PORT_CUSTOMS_HOLD
SHP-0012144,PO-SYN-0012579,WH-06,DHL,Truck,2024-10-26,2024-11-10,N/A,$18975.79,3008.77,USD,PORT_CUSTOMS_HOLD
SHP-0012145,PO-SYN-0013535,WH-27,Fed-Ex,Ocean,2025-11-03,2025-11-18,N/A,12490.72,2520.46,USD,IN_TRANSIT
SHP-0012146,PO-SYN-0013400,WH-15,Fed-Ex,Ocean Freight,2025-09-02,2025-09-17,N/A,16323.84,4823.17,USD,DELAYED_WEATHER
SHP-0012147,PO-SYN-0011203,WH-24,FedEx,AIR,2026-01-21,2026-02-05,N/A,14398.88,4221.4,USD,SCHEDULED
SHP-0012148,PO-SYN-0003146,WH-38,DHL,Ocean Freight,2024-04-03,2024-04-18,2024-05-13,22497.95,7199.81,USD,DELIVERED
SHP-0012149,PO-SYN-0006777,WH-20,FedEx,Truck,2025-10-30,2025-11-14,N/A,18558.88,6253.74,USD,DELAYED_WEATHER
SHP-0012150,PO-SYN-0000974,WH-47,FedEx,Ocean,2024-08-13,2024-08-28,2024-08-08,16844.12,5473.38,USD,Delivered
SHP-0012151,PO-SYN-0008140,WH-31,DB Schenker,Air Freight,2024-03-02,2024-03-17,N/A,16338.94,4686.69,USD,SCHEDULED
SHP-0012152,PO-SYN-0004951,WH-40,FedEx,Road Transport,2025-02-17,2025-03-04,2025-02-25,$13749.22,2313.15,USD,Delivered
SHP-0012153,PO-SYN-0016453,WH-07,Maersk Line,Air Freight,2024-09-20,2024-10-05,N/A,18601.98,5089.14,USD,SCHEDULED
SHP-0012154,PO-SYN-0002563,WH-04,FEDEX EXPRESS,Ocean,2025-11-11,2025-11-26,N/A,10338.6,3047.55,USD,DELAYED_WEATHER
SHP-0012155,PO-SYN-0005660,WH-36,FEDEX EXPRESS,Ocean Freight,2024-03-07,2024-03-22,N/A,22829.47,7412.29,USD,DELAYED_WEATHER
SHP-0012156,PO-SYN-0001190,WH-37,MSC Logistics,Truck,2025-01-19,2025-02-03,N/A,4552.6,1121.68,USD,IN_TRANSIT
SHP-0012157,PO-SYN-0001298,WH-14,Fed-Ex,Road Transport,2024-09-02,2024-09-17,N/A,9205.65,1865.75,USD,PORT_CUSTOMS_HOLD
SHP-0012158,PO-SYN-0007473,WH-46,DB Schenker,Air Freight,2024-09-24,2024-10-09,N/A,23233.17,4102.71,USD,DELAYED_WEATHER
SHP-0012159,PO-SYN-0015840,WH-21,DHL,AIR,2025-08-08,2025-08-23,N/A,24351.97,7434.84,USD,DELAYED_WEATHER
SHP-0012160,PO-SYN-0016512,WH-09,FedEx,Air Freight,2024-01-31,2024-02-15,2024-02-10,$20231.36,3621.46,USD,Delivered
SHP-0012161,PO-SYN-0019667,WH-41,DHL Express,Ocean,2026-01-19,2026-02-03,2026-02-12,1230.78,163.67,USD,Delivered
SHP-0012162,PO-SYN-0000445,WH-05,MSC Logistics,Air Freight,2026-02-08,2026-02-23,N/A,1741.32,288.96,USD,DELAYED_WEATHER
SHP-0012163,PO-SYN-0015090,WH-09,DHL,Truck,2025-09-25,2025-10-10,N/A,11188.12,3752.88,USD,PORT_CUSTOMS_HOLD
SHP-0012164,PO-SYN-0006137,WH-07,MAERSK,Ocean,2025-10-18,2025-11-02,N/A,18488.33,3313.32,USD,DELAYED_WEATHER
SHP-0012165,PO-SYN-0009692,WH-09,DHL Express,AIR,2026-03-05,2026-03-20,N/A,6803.92,821.45,USD,IN_TRANSIT
SHP-0012166,PO-SYN-0012539,WH-22,Maersk Line,Air Freight,2026-02-02,2026-02-17,N/A,FREE,2706.1,USD,DELAYED_WEATHER
SHP-0012167,PO-SYN-0018974,WH-47,MSC Logistics,AIR,2026-03-20,2026-04-04,N/A,13822.5,3867.39,USD,DELAYED_WEATHER
SHP-0012168,PO-SYN-0000484,WH-22,MAERSK,Truck,2026-03-20,2026-04-04,N/A,$17381.09,4995.7,USD,PORT_CUSTOMS_HOLD
SHP-0012169,PO-SYN-0006877,WH-42,DHL Express,Ocean Freight,2026-03-23,2026-04-07,N/A,13235.02,3531.92,USD,DELAYED_WEATHER
SHP-0012170,PO-SYN-0015871,WH-18,Maersk Line,Air Freight,2025-04-29,2025-05-14,N/A,12614.31,3671.13,USD,PORT_CUSTOMS_HOLD
SHP-0012171,PO-SYN-0002734,WH-17,DHL,Road Transport,2025-01-24,2025-02-08,2025-02-28,4089.45,1222.07,USD,Delivered
SHP-0012172,PO-SYN-0011755,WH-12,MSC Logistics,Truck,2025-03-03,2025-03-18,N/A,19032.29,5288.75,USD,DELAYED_WEATHER
SHP-0012173,PO-SYN-0003359,WH-12,Maersk Line,AIR,2024-04-05,2024-04-20,N/A,23241.04,4051.35,USD,IN_TRANSIT
SHP-0012174,PO-SYN-0011136,WH-29,FedEx,Ocean,2026-01-04,2026-01-19,N/A,15991.46,2942.22,USD,PORT_CUSTOMS_HOLD
SHP-0012175,PO-SYN-0010054,WH-32,MSC Logistics,Air Freight,2026-01-07,2026-01-22,2026-01-02,15792.79,4586.54,USD,DELIVERED
SHP-0012176,PO-SYN-0018595,WH-22,DHL,Truck,2024-07-31,2024-08-15,2024-08-21,$1597.42,490.52,USD,Delivered
SHP-0012177,PO-SYN-0012810,WH-32,FedEx,Ocean,2025-01-31,2025-02-15,2025-02-11,10995.43,3186.63,USD,DELIVERED
SHP-0012178,PO-SYN-0001507,WH-47,DHL Express,Ocean,2025-11-07,2025-11-22,N/A,16319.88,2701.24,USD,PORT_CUSTOMS_HOLD
SHP-0012179,PO-SYN-0002651,WH-31,DB Schenker,Truck,2024-02-19,2024-03-05,N/A,21962.81,5647.86,USD,IN_TRANSIT
SHP-0012180,PO-SYN-0009520,WH-29,DHL Express,AIR,2024-04-02,2024-04-17,N/A,FREE,3348.89,USD,PORT_CUSTOMS_HOLD
SHP-0012181,PO-SYN-0018383,WH-15,Fed-Ex,Road Transport,2025-06-21,2025-07-06,2025-07-23,555.52,149.05,USD,DELIVERED
SHP-0012182,PO-SYN-0016077,WH-03,MAERSK,AIR,2026-01-08,2026-01-23,N/A,1233.79,302.08,USD,DELAYED_WEATHER
SHP-0012183,PO-SYN-0017160,WH-23,FEDEX EXPRESS,Road Transport,2025-10-29,2025-11-13,2025-12-04,16089.37,4413.52,USD,DELIVERED
SHP-0012184,PO-SYN-0018881,WH-10,Fed-Ex,AIR,2026-06-07,2026-06-22,2026-07-11,$11719.01,3306.08,USD,DELIVERED
SHP-0012185,PO-SYN-0003786,WH-15,FEDEX EXPRESS,AIR,2024-05-01,2024-05-16,N/A,2959.56,628.81,USD,IN_TRANSIT
SHP-0012186,PO-SYN-0010528,WH-20,Maersk Line,AIR,2025-09-15,2025-09-30,N/A,14610.08,2797.67,USD,PORT_CUSTOMS_HOLD
SHP-0012187,PO-SYN-0013394,WH-23,Maersk Line,Truck,2026-01-07,2026-01-22,N/A,11484.35,2315.71,USD,SCHEDULED
SHP-0012188,PO-SYN-0009269,WH-29,DHL,Ocean Freight,2025-10-02,2025-10-17,N/A,1376.53,268.45,USD,DELAYED_WEATHER
SHP-0012189,PO-SYN-0005840,WH-33,DHL Express,Truck,2025-03-26,2025-04-10,N/A,18487.82,4903.26,USD,PORT_CUSTOMS_HOLD
SHP-0012190,PO-SYN-0017453,WH-36,MSC Logistics,Ocean Freight,2026-04-15,2026-04-30,N/A,15969.16,5094.12,USD,SCHEDULED
SHP-0012191,PO-SYN-0014658,WH-48,DHL Express,AIR,2024-07-03,2024-07-18,2024-08-12,17483.53,4972.08,USD,Delivered
SHP-0012192,PO-SYN-0016660,WH-35,DHL Express,Air Freight,2025-11-26,2025-12-11,N/A,$11366.56,3354.02,USD,PORT_CUSTOMS_HOLD
SHP-0012193,PO-SYN-0010240,WH-19,MAERSK,Ocean Freight,2024-10-22,2024-11-06,N/A,16029.49,2930.32,USD,IN_TRANSIT
SHP-0012194,PO-SYN-0006116,WH-41,FEDEX EXPRESS,Truck,2025-09-14,2025-09-29,2025-10-01,FREE,3163.71,USD,DELIVERED
SHP-0012195,PO-SYN-0010227,WH-49,MSC Logistics,Ocean,2025-05-31,2025-06-15,N/A,2635.52,896.44,USD,SCHEDULED
SHP-0012196,PO-SYN-0001643,WH-28,MAERSK,Ocean Freight,2026-03-30,2026-04-14,N/A,16647.91,2990.46,USD,DELAYED_WEATHER
SHP-0012197,PO-SYN-0005840,WH-30,FEDEX EXPRESS,Air Freight,2025-02-15,2025-03-02,N/A,2341.01,712.04,USD,IN_TRANSIT
SHP-0012198,PO-SYN-0008230,WH-31,FedEx,Truck,2025-02-03,2025-02-18,N/A,10210.17,1615.83,USD,PORT_CUSTOMS_HOLD
SHP-0012199,PO-SYN-0009106,WH-27,Fed-Ex,Truck,2024-07-16,2024-07-31,2024-07-24,22065.47,6291.0,USD,Delivered
SHP-0012200,PO-SYN-0017528,WH-44,DB Schenker,AIR,2026-02-01,2026-02-16,N/A,$23104.58,6639.07,USD,PORT_CUSTOMS_HOLD
SHP-0012201,PO-SYN-0001959,WH-24,DHL,Ocean Freight,2024-02-10,2024-02-25,N/A,13747.36,4065.66,USD,DELAYED_WEATHER
SHP-0012202,PO-SYN-0012154,WH-46,MAERSK,Ocean Freight,2025-10-17,2025-11-01,N/A,19186.48,5283.07,USD,SCHEDULED
SHP-0012203,PO-SYN-0003149,WH-36,DHL Express,Road Transport,2024-12-11,2024-12-26,N/A,5466.81,1664.41,USD,IN_TRANSIT
SHP-0012204,PO-SYN-0008301,WH-32,Maersk Line,Ocean Freight,2026-04-27,2026-05-12,N/A,18573.89,5821.48,USD,SCHEDULED
SHP-0012205,PO-SYN-0013463,WH-46,Fed-Ex,Air Freight,2026-02-21,2026-03-08,2026-03-13,21182.76,3905.8,USD,DELIVERED
SHP-0012206,PO-SYN-0011975,WH-14,MAERSK,Ocean,2026-02-11,2026-02-26,N/A,16031.28,3660.63,USD,SCHEDULED
SHP-0012207,PO-SYN-0001842,WH-30,FEDEX EXPRESS,Air Freight,2024-08-05,2024-08-20,N/A,10666.1,1688.02,USD,DELAYED_WEATHER
SHP-0012208,PO-SYN-0018864,WH-15,Fed-Ex,Road Transport,2026-02-13,2026-02-28,N/A,$20290.18,5535.56,USD,DELAYED_WEATHER
SHP-0012209,PO-SYN-0001384,WH-48,FedEx,Truck,2025-11-01,2025-11-16,N/A,16276.42,4499.4,USD,PORT_CUSTOMS_HOLD
SHP-0012210,PO-SYN-0008717,WH-40,DB Schenker,Air Freight,2025-03-22,2025-04-06,N/A,10935.8,2121.35,USD,DELAYED_WEATHER
SHP-0012211,PO-SYN-0010368,WH-10,Fed-Ex,Ocean Freight,2025-08-15,2025-08-30,N/A,19835.56,4857.77,USD,DELAYED_WEATHER
SHP-0012212,PO-SYN-0017391,WH-47,DHL,Ocean Freight,2025-12-12,2025-12-27,N/A,14271.28,3335.73,USD,DELAYED_WEATHER
SHP-0012213,PO-SYN-0019980,WH-26,FEDEX EXPRESS,Air Freight,2025-07-12,2025-07-27,2025-07-15,7069.72,1333.72,USD,DELIVERED
SHP-0012214,PO-SYN-0004704,WH-34,Fed-Ex,Road Transport,2026-02-13,2026-02-28,N/A,23773.26,4695.99,USD,IN_TRANSIT
SHP-0012215,PO-SYN-0016122,WH-21,DB Schenker,Truck,2025-11-06,2025-11-21,N/A,21701.99,7438.77,USD,IN_TRANSIT
SHP-0012216,PO-SYN-0011051,WH-38,Fed-Ex,Ocean Freight,2024-12-18,2025-01-02,N/A,$11641.86,2175.93,USD,SCHEDULED
SHP-0012217,PO-SYN-0018848,WH-17,DHL Express,AIR,2024-08-30,2024-09-14,N/A,5951.05,1404.41,USD,PORT_CUSTOMS_HOLD
SHP-0012218,PO-SYN-0016895,WH-19,FEDEX EXPRESS,Ocean,2026-05-06,2026-05-21,2026-05-19,451.64,155.69,USD,DELIVERED
SHP-0012219,PO-SYN-0000944,WH-19,DB Schenker,Road Transport,2025-12-26,2026-01-10,2026-01-10,16571.57,4268.57,USD,DELIVERED
SHP-0012220,PO-SYN-0011561,WH-24,Maersk Line,AIR,2024-09-29,2024-10-14,N/A,,3676.32,USD,SCHEDULED
SHP-0012221,PO-SYN-0016806,WH-11,FedEx,Air Freight,2026-03-17,2026-04-01,2026-04-09,20663.31,3757.48,USD,Delivered
SHP-0012222,PO-SYN-0017726,WH-47,Fed-Ex,Ocean,2024-08-14,2024-08-29,2024-09-12,FREE,989.13,USD,DELIVERED
SHP-0012223,PO-SYN-0012174,WH-38,DB Schenker,Truck,2025-06-05,2025-06-20,N/A,8243.72,1146.77,USD,SCHEDULED
SHP-0012224,PO-SYN-0006793,WH-10,FedEx,Ocean,2025-12-06,2025-12-21,2025-12-26,$6585.04,1894.72,USD,Delivered
SHP-0012225,PO-SYN-0016395,WH-15,MSC Logistics,Road Transport,2024-02-14,2024-02-29,N/A,18198.77,5242.7,USD,SCHEDULED
SHP-0012226,PO-SYN-0016882,WH-20,DB Schenker,Ocean Freight,2026-04-27,2026-05-12,N/A,18186.92,5820.34,USD,SCHEDULED
SHP-0012227,PO-SYN-0014634,WH-08,DHL Express,Ocean Freight,2025-07-25,2025-08-09,N/A,22928.26,6624.12,USD,IN_TRANSIT
SHP-0012228,PO-SYN-0000082,WH-41,MSC Logistics,Ocean Freight,2026-01-27,2026-02-11,N/A,11244.88,3591.75,USD,SCHEDULED
SHP-0012229,PO-SYN-0009688,WH-32,MAERSK,Air Freight,2024-08-26,2024-09-10,N/A,5729.28,1105.39,USD,SCHEDULED
SHP-0012230,PO-SYN-0018175,WH-01,FedEx,AIR,2025-01-16,2025-01-31,2025-02-20,6958.14,1878.57,USD,DELIVERED
SHP-0012231,PO-SYN-0001236,WH-08,MAERSK,AIR,2025-10-26,2025-11-10,N/A,5059.79,819.59,USD,DELAYED_WEATHER
SHP-0012232,PO-SYN-0015674,WH-38,FedEx,Ocean,2025-04-05,2025-04-20,2025-05-15,$8114.75,1598.55,USD,Delivered
SHP-0012233,PO-SYN-0013562,WH-46,DB Schenker,Air Freight,2025-12-05,2025-12-20,2025-12-14,10028.6,2324.13,USD,DELIVERED
SHP-0012234,PO-SYN-0002591,WH-36,MSC Logistics,Road Transport,2025-05-30,2025-06-14,2025-07-08,12815.04,3475.23,USD,DELIVERED
SHP-0012235,PO-SYN-0004247,WH-39,DHL,Ocean Freight,2024-03-05,2024-03-20,N/A,10838.12,3720.09,USD,PORT_CUSTOMS_HOLD
SHP-0012236,PO-SYN-0016332,WH-38,Maersk Line,Truck,2025-10-23,2025-11-07,2025-11-26,FREE,1203.53,USD,Delivered
SHP-0012237,PO-SYN-0001018,WH-28,FEDEX EXPRESS,Truck,2025-03-09,2025-03-24,2025-03-13,23627.43,2896.46,USD,DELIVERED
SHP-0012238,PO-SYN-0011882,WH-32,Maersk Line,Ocean,2024-06-14,2024-06-29,N/A,1843.24,409.88,USD,PORT_CUSTOMS_HOLD
SHP-0012239,PO-SYN-0009006,WH-48,FEDEX EXPRESS,Ocean Freight,2024-04-30,2024-05-15,N/A,3373.58,1168.53,USD,IN_TRANSIT
