InventoryID,WarehouseID,ProductID,QuantityOnHand,QuantityAllocated,QuantityAvailable,SafetyStock,LastRestockDate,StorageBin
INV-0037207,WH-43,PRD-03365,1598,4387,-2789,250,08-10-2024,ZONE-H-14
INV-0037208,WH-05,PRD-01910,26389,4233,22156,1000,24-07-2025,ZONE-I-Aisle14
INV-0037209,WH-37,PRD-02714,28290,2704,25586,250 units,20-05-2024,ZONE-J-40
INV-0037210,WH-24,PRD-01651,11814,1015,10799,250 units,,ZONE-K-17
INV-0037211,WH-28,PRD-02640,12165,1231,10934,,26-08-2024,ZONE-L-32
INV-0037212,WH-44,PRD-01879,19674,2902,16772,500,04-02-2026,ZONE-A-Aisle29
INV-0037213,WH-21,PRD-01683,20938,1115,19823,250 units,04-03-2024,ZONE-B-24
INV-0037214,WH-19,PRD-00541,6144,128,6016,1000,27-06-2024,ZONE-C-6
INV-0037215,WH-42,PRD-00572,-100,7424,-7524,1000,04-07-2025,ZONE-D-7
INV-0037216,WH-38,PRD-01429,7124,5538,1586,250,03-08-2024,ZONE-E-Aisle27
INV-0037217,WH-38,PRD-04888,1224,6130,-4906,250,04-09-2024,ZONE-F-5
INV-0037218,WH-11,PRD-00481,3486,6900,-3414,500,10-06-2026,ZONE-G-28
INV-0037219,WH-26,PRD-01425,6624,7343,-719,,02-05-2024,bin_219
INV-0037220,WH-24,PRD-04424,5542,2350,3192,250 units,,ZONE-I-Aisle02
INV-0037221,WH-50,PRD-00369,20487,6168,14319,1000,18-05-2026,ZONE-J-30
INV-0037222,WH-13,PRD-03569,32701,3189,29512,250 units,29-04-2024,ZONE-K-40
INV-0037223,WH-38,PRD-00664,33505,2712,30793,500,01-03-2026,ZONE-L-36
INV-0037224,WH-49,PRD-03243,18864,1376,17488,250 units,21-05-2024,ZONE-A-Aisle31
INV-0037225,WH-20,PRD-00619,793,6873,-6080,,21-03-2026,ZONE-B-13
INV-0037226,WH-13,PRD-01939,28210,1346,26864,250 units,08-02-2025,bin_226
INV-0037227,WH-32,PRD-02825,34553,2300,32253,500,29-10-2025,ZONE-D-1
INV-0037228,WH-32,PRD-00327,24395,4290,20105,1000,02-02-2026,ZONE-E-Aisle33
INV-0037229,WH-25,PRD-01340,26912,3639,23273,250,07-12-2024,ZONE-F-37
INV-0037230,WH-24,PRD-04371,8786,3968,4818,250,,ZONE-G-27
INV-0037231,WH-21,PRD-00509,18728,3557,15171,,30-01-2024,ZONE-H-21
INV-0037232,WH-05,PRD-01387,19983,5275,14708,250 units,18-01-2025,ZONE-I-Aisle19
INV-0037233,WH-11,PRD-02450,24596,380,24216,,15-11-2024,bin_233
INV-0037234,WH-32,PRD-01955,22723,866,21857,250,13-01-2025,ZONE-K-31
INV-0037235,WH-17,PRD-02959,4859,6898,-2039,250 units,14-02-2025,ZONE-L-18
INV-0037236,WH-22,PRD-03871,17736,5800,11936,250 units,05-10-2024,ZONE-A-Aisle36
INV-0037237,WH-42,PRD-03986,20587,3750,16837,,21-11-2025,ZONE-B-37
INV-0037238,WH-49,PRD-02612,32442,5899,26543,250 units,21-05-2025,ZONE-C-29
INV-0037239,WH-16,PRD-03748,27969,5738,22231,,16-02-2025,ZONE-D-30
INV-0037240,WH-39,PRD-00130,22515,5256,17259,1000,,ZONE-E-Aisle11
INV-0037241,WH-33,PRD-03344,18369,4004,14365,500,06-06-2026,ZONE-F-8
INV-0037242,WH-39,PRD-01846,10562,3207,7355,250,16-04-2026,ZONE-G-31
INV-0037243,WH-09,PRD-00479,5942,1602,4340,1000,25-05-2026,ZONE-H-6
INV-0037244,WH-21,PRD-04608,10101,40,10061,1000,07-03-2025,ZONE-I-Aisle32
INV-0037245,WH-34,PRD-04336,23384,1408,21976,250 units,19-02-2026,ZONE-J-5
INV-0037246,WH-46,PRD-00612,8412,2801,5611,500,07-09-2025,ZONE-K-39
INV-0037247,WH-14,PRD-04648,11837,1226,10611,1000,10-11-2025,bin_247
INV-0037248,WH-01,PRD-04132,27543,5193,22350,500,12-08-2025,ZONE-A-Aisle07
INV-0037249,WH-46,PRD-03731,6058,5658,400,500,12-08-2025,ZONE-B-39
INV-0037250,WH-14,PRD-04153,9547,1543,8004,1000,,ZONE-C-21
INV-0037251,WH-02,PRD-01642,12402,5540,6862,500,02-04-2024,ZONE-D-6
INV-0037252,WH-25,PRD-01058,3791,1768,2023,250 units,24-02-2026,ZONE-E-Aisle19
INV-0037253,WH-15,PRD-03866,1328,608,720,250 units,24-11-2024,ZONE-F-17
INV-0037254,WH-15,PRD-01678,7671,4477,3194,250 units,16-04-2026,bin_254
INV-0037255,WH-06,PRD-03351,30789,2133,28656,1000,05-08-2024,ZONE-H-21
INV-0037256,WH-22,PRD-03778,1913,1763,150,,25-12-2025,ZONE-I-Aisle02
INV-0037257,WH-39,PRD-01915,21839,5254,16585,1000,23-10-2025,ZONE-J-12
INV-0037258,WH-30,PRD-03317,21975,1338,20637,250 units,05-04-2025,ZONE-K-16
INV-0037259,WH-16,PRD-04432,19524,5686,13838,,18-06-2025,ZONE-L-11
INV-0037260,WH-42,PRD-02706,-100,4652,-4752,250,,ZONE-A-Aisle08
INV-0037261,WH-45,PRD-02658,27702,1787,25915,500,10-06-2026,bin_261
INV-0037262,WH-41,PRD-01859,6370,1028,5342,1000,13-03-2025,ZONE-C-27
INV-0037263,WH-28,PRD-02676,27993,7471,20522,250,05-06-2024,ZONE-D-6
INV-0037264,WH-11,PRD-03307,34754,3843,30911,500,07-06-2026,ZONE-E-Aisle17
INV-0037265,WH-31,PRD-02249,28573,2692,25881,1000,12-11-2025,ZONE-F-2
INV-0037266,WH-11,PRD-03360,6472,5723,749,250 units,11-12-2025,ZONE-G-33
INV-0037267,WH-43,PRD-03302,17131,949,16182,,29-05-2025,ZONE-H-39
INV-0037268,WH-29,PRD-03244,13955,2577,11378,,12-09-2025,ZONE-I-Aisle38
INV-0037269,WH-48,PRD-04307,735,2528,-1793,250,02-09-2024,ZONE-J-25
INV-0037270,WH-47,PRD-03250,24220,4159,20061,250 units,,ZONE-K-29
INV-0037271,WH-37,PRD-02960,14243,958,13285,250 units,08-12-2025,ZONE-L-36
INV-0037272,WH-07,PRD-01148,14408,5988,8420,,02-10-2025,ZONE-A-Aisle13
INV-0037273,WH-15,PRD-04992,15964,6092,9872,250 units,29-12-2024,ZONE-B-33
INV-0037274,WH-09,PRD-03816,22609,3793,18816,500,30-12-2024,ZONE-C-32
INV-0037275,WH-21,PRD-04171,26788,1870,24918,250 units,19-08-2025,bin_275
INV-0037276,WH-02,PRD-03397,33902,231,33671,250 units,22-07-2025,ZONE-E-Aisle05
INV-0037277,WH-06,PRD-00600,5680,6741,-1061,1000,29-01-2026,ZONE-F-35
INV-0037278,WH-27,PRD-00747,15519,1724,13795,250 units,04-03-2026,ZONE-G-22
INV-0037279,WH-33,PRD-00426,14836,3748,11088,1000,18-03-2024,ZONE-H-40
INV-0037280,WH-31,PRD-01064,2127,2279,-152,250 units,,ZONE-I-Aisle27
INV-0037281,WH-38,PRD-04531,24122,4739,19383,250 units,30-09-2024,ZONE-J-30
INV-0037282,WH-11,PRD-03301,19099,3743,15356,,06-03-2025,bin_282
INV-0037283,WH-05,PRD-04432,26074,2575,23499,250,13-05-2024,ZONE-L-5
INV-0037284,WH-32,PRD-03790,17367,3791,13576,,27-04-2026,ZONE-A-Aisle24
INV-0037285,WH-22,PRD-03660,17630,5857,11773,250 units,22-09-2025,ZONE-B-28
INV-0037286,WH-23,PRD-00441,15561,1038,14523,,13-02-2026,ZONE-C-9
INV-0037287,WH-07,PRD-00926,20669,5500,15169,,02-04-2025,ZONE-D-34
INV-0037288,WH-39,PRD-01352,27798,1756,26042,250,20-06-2025,ZONE-E-Aisle20
INV-0037289,WH-29,PRD-03286,11637,4030,7607,1000,05-03-2025,bin_289
INV-0037290,WH-44,PRD-04090,18318,3129,15189,500,,ZONE-G-21
INV-0037291,WH-44,PRD-02032,20745,5200,15545,500,13-10-2025,ZONE-H-34
INV-0037292,WH-20,PRD-01844,16421,745,15676,1000,08-06-2026,ZONE-I-Aisle28
INV-0037293,WH-09,PRD-00931,1943,4651,-2708,250,25-10-2025,ZONE-J-27
INV-0037294,WH-31,PRD-03377,332,4369,-4037,250,10-07-2025,ZONE-K-9
INV-0037295,WH-40,PRD-04198,31359,6165,25194,,10-02-2026,ZONE-L-8
INV-0037296,WH-44,PRD-01521,25255,4020,21235,250,18-06-2024,ZONE-A-Aisle25
INV-0037297,WH-29,PRD-02423,29177,594,28583,,20-10-2025,ZONE-B-18
INV-0037298,WH-35,PRD-02359,15864,6789,9075,500,06-02-2026,ZONE-C-22
INV-0037299,WH-43,PRD-02177,5542,1978,3564,250,19-01-2025,ZONE-D-25
INV-0037300,WH-40,PRD-01941,30594,1888,28706,,,ZONE-E-Aisle33
INV-0037301,WH-25,PRD-02247,336,4647,-4311,500,22-12-2024,ZONE-F-25
INV-0037302,WH-40,PRD-02212,9037,532,8505,500,16-06-2024,ZONE-G-2
INV-0037303,WH-08,PRD-04522,31597,5240,26357,250 units,13-05-2024,bin_303
INV-0037304,WH-41,PRD-03362,26942,1353,25589,500,21-03-2026,ZONE-I-Aisle08
INV-0037305,WH-23,PRD-00702,-100,1575,-1675,250 units,12-03-2024,ZONE-J-17
INV-0037306,WH-25,PRD-04209,24387,6991,17396,250,27-03-2024,ZONE-K-8
INV-0037307,WH-19,PRD-00199,7483,672,6811,250,10-06-2024,ZONE-L-33
INV-0037308,WH-21,PRD-04362,18453,2993,15460,250 units,12-04-2026,ZONE-A-Aisle35
INV-0037309,WH-07,PRD-03168,21523,6312,15211,1000,06-09-2025,ZONE-B-22
INV-0037310,WH-01,PRD-02277,14920,5261,9659,250,,bin_310
INV-0037311,WH-24,PRD-01798,31012,1095,29917,250,06-07-2024,ZONE-D-27
INV-0037312,WH-06,PRD-02637,10852,863,9989,250 units,24-08-2024,ZONE-E-Aisle12
INV-0037313,WH-24,PRD-03243,13562,3001,10561,250 units,02-09-2025,ZONE-F-30
INV-0037314,WH-17,PRD-01638,17175,6081,11094,,13-04-2026,ZONE-G-38
INV-0037315,WH-37,PRD-00918,2945,951,1994,,29-10-2025,ZONE-H-30
INV-0037316,WH-08,PRD-02183,6836,1498,5338,250 units,08-06-2024,ZONE-I-Aisle10
INV-0037317,WH-17,PRD-01530,4161,5877,-1716,1000,23-11-2024,bin_317
INV-0037318,WH-38,PRD-02536,2230,1152,1078,1000,17-02-2025,ZONE-K-31
INV-0037319,WH-33,PRD-00763,7789,1468,6321,500,14-10-2025,ZONE-L-38
INV-0037320,WH-27,PRD-04514,1829,1496,333,250 units,,ZONE-A-Aisle22
INV-0037321,WH-02,PRD-03232,34136,1187,32949,250,16-10-2025,ZONE-B-28
INV-0037322,WH-22,PRD-00382,11581,3807,7774,500,20-06-2024,ZONE-C-4
INV-0037323,WH-22,PRD-02826,15397,3162,12235,250 units,05-03-2024,ZONE-D-6
INV-0037324,WH-16,PRD-00139,4549,6201,-1652,500,30-09-2024,ZONE-E-Aisle30
INV-0037325,WH-22,PRD-02922,12447,2532,9915,250,20-12-2025,ZONE-F-29
INV-0037326,WH-21,PRD-03222,26589,189,26400,250 units,31-07-2025,ZONE-G-8
INV-0037327,WH-43,PRD-01958,16735,5369,11366,,18-01-2024,ZONE-H-12
INV-0037328,WH-48,PRD-01636,2970,1107,1863,250 units,22-04-2024,ZONE-I-Aisle33
INV-0037329,WH-13,PRD-00996,32037,6969,25068,1000,30-11-2025,ZONE-J-12
INV-0037330,WH-30,PRD-03575,21543,2633,18910,250,,ZONE-K-17
INV-0037331,WH-20,PRD-04957,13795,69,13726,500,23-12-2025,bin_331
INV-0037332,WH-24,PRD-01409,29165,4282,24883,,09-03-2026,ZONE-A-Aisle06
INV-0037333,WH-50,PRD-00832,25952,4790,21162,250 units,26-08-2025,ZONE-B-37
INV-0037334,WH-16,PRD-01617,21158,5468,15690,1000,22-07-2025,ZONE-C-21
INV-0037335,WH-31,PRD-01506,10034,2650,7384,500,15-04-2024,ZONE-D-15
INV-0037336,WH-39,PRD-01482,3178,3959,-781,250 units,09-04-2026,ZONE-E-Aisle14
INV-0037337,WH-49,PRD-03182,23326,4407,18919,500,30-10-2025,ZONE-F-22
INV-0037338,WH-23,PRD-01367,1130,159,971,250,05-06-2024,bin_338
INV-0037339,WH-32,PRD-01161,25131,1433,23698,250 units,16-01-2024,ZONE-H-10
INV-0037340,WH-42,PRD-02504,31460,4767,26693,500,,ZONE-I-Aisle09
INV-0037341,WH-12,PRD-02510,14775,6955,7820,500,04-06-2024,ZONE-J-13
INV-0037342,WH-37,PRD-04419,19080,6087,12993,500,02-11-2024,ZONE-K-13
INV-0037343,WH-01,PRD-02060,5479,2950,2529,,31-03-2024,ZONE-L-38
INV-0037344,WH-21,PRD-04493,6080,6010,70,500,15-08-2025,ZONE-A-Aisle12
INV-0037345,WH-30,PRD-03120,27674,6320,21354,500,31-03-2026,bin_345
INV-0037346,WH-21,PRD-04309,11750,6387,5363,1000,18-01-2025,ZONE-C-12
INV-0037347,WH-32,PRD-03624,22772,1465,21307,250,13-01-2024,ZONE-D-31
INV-0037348,WH-18,PRD-00945,25562,1079,24483,1000,04-12-2024,ZONE-E-Aisle39
INV-0037349,WH-28,PRD-02046,13141,4773,8368,250 units,19-05-2024,ZONE-F-22
INV-0037350,WH-10,PRD-00329,-100,5318,-5418,500,,ZONE-G-30
INV-0037351,WH-48,PRD-01249,15459,3948,11511,,21-02-2024,ZONE-H-17
INV-0037352,WH-38,PRD-01796,20235,4375,15860,250 units,15-01-2024,ZONE-I-Aisle25
INV-0037353,WH-06,PRD-03560,6469,5998,471,,26-01-2025,ZONE-J-14
INV-0037354,WH-35,PRD-04604,14537,968,13569,250,17-02-2026,ZONE-K-28
INV-0037355,WH-29,PRD-01709,13219,4268,8951,1000,07-09-2024,ZONE-L-37
INV-0037356,WH-09,PRD-00316,23259,6880,16379,250,13-02-2025,ZONE-A-Aisle27
INV-0037357,WH-26,PRD-02495,31252,3669,27583,500,18-07-2024,ZONE-B-11
INV-0037358,WH-14,PRD-00370,13376,4435,8941,250,05-04-2026,ZONE-C-33
INV-0037359,WH-40,PRD-01302,10809,3026,7783,,14-03-2024,bin_359
INV-0037360,WH-09,PRD-01111,1013,165,848,250,,ZONE-E-Aisle34
INV-0037361,WH-14,PRD-02470,7311,12,7299,250,25-11-2024,ZONE-F-15
INV-0037362,WH-25,PRD-03591,7334,117,7217,500,13-06-2024,ZONE-G-12
INV-0037363,WH-41,PRD-02032,31388,3634,27754,250 units,23-05-2026,ZONE-H-13
INV-0037364,WH-44,PRD-04521,19015,6000,13015,250,24-05-2025,ZONE-I-Aisle26
INV-0037365,WH-22,PRD-02342,17017,5677,11340,,21-01-2024,ZONE-J-14
INV-0037366,WH-36,PRD-03478,30857,5763,25094,,26-01-2026,bin_366
INV-0037367,WH-43,PRD-02338,6833,4246,2587,250,20-06-2024,ZONE-L-1
INV-0037368,WH-14,PRD-03236,137,4344,-4207,,20-04-2026,ZONE-A-Aisle34
INV-0037369,WH-40,PRD-00629,28096,4168,23928,250 units,12-05-2025,ZONE-B-32
INV-0037370,WH-06,PRD-03762,6169,4345,1824,250 units,,ZONE-C-35
INV-0037371,WH-39,PRD-01176,29344,5153,24191,250,05-12-2025,ZONE-D-16
INV-0037372,WH-02,PRD-01964,14739,3192,11547,250,16-06-2025,ZONE-E-Aisle19
INV-0037373,WH-17,PRD-00622,8999,3683,5316,,22-02-2025,bin_373
INV-0037374,WH-12,PRD-01821,6220,1072,5148,,16-06-2026,ZONE-G-21
INV-0037375,WH-07,PRD-02857,12875,5336,7539,500,24-08-2025,ZONE-H-31
INV-0037376,WH-23,PRD-02073,20031,3055,16976,250 units,25-05-2024,ZONE-I-Aisle28
INV-0037377,WH-06,PRD-00381,26385,5656,20729,250 units,21-07-2025,ZONE-J-9
INV-0037378,WH-41,PRD-04825,21931,5109,16822,1000,26-04-2025,ZONE-K-21
INV-0037379,WH-33,PRD-04674,29767,7100,22667,1000,01-03-2026,ZONE-L-6
INV-0037380,WH-01,PRD-02515,1712,5613,-3901,500,,ZONE-A-Aisle13
INV-0037381,WH-44,PRD-02421,21492,4050,17442,250 units,12-03-2026,ZONE-B-13
INV-0037382,WH-35,PRD-00742,27802,1152,26650,250,21-10-2024,ZONE-C-16
INV-0037383,WH-24,PRD-04220,12855,2613,10242,250,19-04-2026,ZONE-D-3
INV-0037384,WH-25,PRD-03833,31574,5442,26132,250 units,16-04-2025,ZONE-E-Aisle27
INV-0037385,WH-20,PRD-03756,26152,7032,19120,250 units,20-01-2025,ZONE-F-25
INV-0037386,WH-18,PRD-00387,15752,2687,13065,1000,18-05-2025,ZONE-G-23
INV-0037387,WH-18,PRD-03665,31580,6890,24690,1000,21-11-2025,bin_387
INV-0037388,WH-07,PRD-02000,10351,3592,6759,250 units,22-07-2024,ZONE-I-Aisle18
INV-0037389,WH-02,PRD-02344,20195,3609,16586,250,14-02-2026,ZONE-J-13
INV-0037390,WH-09,PRD-00740,33244,5997,27247,250,,ZONE-K-36
INV-0037391,WH-45,PRD-02001,7990,7224,766,500,25-06-2024,ZONE-L-7
INV-0037392,WH-44,PRD-01128,18830,5730,13100,1000,07-08-2025,ZONE-A-Aisle38
INV-0037393,WH-05,PRD-00458,19606,2142,17464,250 units,29-04-2026,ZONE-B-21
INV-0037394,WH-22,PRD-04430,33692,151,33541,250,14-12-2024,bin_394
INV-0037395,WH-43,PRD-02834,-100,193,-293,1000,14-08-2024,ZONE-D-4
INV-0037396,WH-33,PRD-00671,14965,2531,12434,250 units,03-11-2024,ZONE-E-Aisle17
INV-0037397,WH-40,PRD-03967,12550,103,12447,250 units,11-11-2024,ZONE-F-22
INV-0037398,WH-40,PRD-00586,24313,1596,22717,250 units,09-01-2026,ZONE-G-19
INV-0037399,WH-41,PRD-01107,31288,2246,29042,250,18-04-2025,ZONE-H-5
INV-0037400,WH-03,PRD-00330,4051,2778,1273,1000,,ZONE-I-Aisle27
INV-0037401,WH-05,PRD-03778,25888,2123,23765,250,30-11-2025,bin_401
INV-0037402,WH-12,PRD-02075,25591,1939,23652,250,31-05-2026,ZONE-K-8
INV-0037403,WH-12,PRD-01468,11092,6190,4902,1000,26-07-2025,ZONE-L-13
INV-0037404,WH-34,PRD-03590,26856,6968,19888,500,22-07-2025,ZONE-A-Aisle29
INV-0037405,WH-49,PRD-03820,11841,368,11473,500,26-06-2024,ZONE-B-14
INV-0037406,WH-24,PRD-03535,16144,3539,12605,250 units,02-01-2025,ZONE-C-29
INV-0037407,WH-14,PRD-01125,5593,1798,3795,250,20-12-2024,ZONE-D-40
INV-0037408,WH-09,PRD-04140,24089,4649,19440,,12-09-2024,ZONE-E-Aisle30
INV-0037409,WH-07,PRD-02895,28872,6342,22530,250,26-06-2024,ZONE-F-6
INV-0037410,WH-28,PRD-03046,12793,4498,8295,250 units,,ZONE-G-22
INV-0037411,WH-38,PRD-04711,26900,6795,20105,250,08-01-2026,ZONE-H-35
INV-0037412,WH-11,PRD-00153,31401,5637,25764,250,12-12-2024,ZONE-I-Aisle08
INV-0037413,WH-17,PRD-02163,14991,3823,11168,500,18-12-2025,ZONE-J-11
INV-0037414,WH-15,PRD-00661,1479,3224,-1745,500,06-02-2024,ZONE-K-19
INV-0037415,WH-34,PRD-01933,2791,3578,-787,,01-12-2024,bin_415
INV-0037416,WH-35,PRD-01721,7717,3504,4213,,29-07-2024,ZONE-A-Aisle13
INV-0037417,WH-29,PRD-02574,10998,7029,3969,,13-04-2026,ZONE-B-15
INV-0037418,WH-25,PRD-02013,13699,3871,9828,250,09-05-2026,ZONE-C-12
INV-0037419,WH-11,PRD-00558,28336,4927,23409,1000,22-02-2025,ZONE-D-13
INV-0037420,WH-28,PRD-02640,18626,7324,11302,500,,ZONE-E-Aisle27
INV-0037421,WH-06,PRD-00583,14476,2485,11991,,10-02-2024,ZONE-F-36
INV-0037422,WH-29,PRD-03039,4338,3420,918,250,30-03-2024,bin_422
INV-0037423,WH-13,PRD-01917,21107,7170,13937,500,06-03-2026,ZONE-H-34
INV-0037424,WH-09,PRD-04485,2426,4123,-1697,1000,31-05-2024,ZONE-I-Aisle28
INV-0037425,WH-06,PRD-00988,30194,6200,23994,250 units,07-09-2025,ZONE-J-12
INV-0037426,WH-09,PRD-02979,21443,1266,20177,500,08-03-2024,ZONE-K-31
INV-0037427,WH-23,PRD-02390,4055,5119,-1064,1000,02-03-2025,ZONE-L-14
INV-0037428,WH-31,PRD-01334,23209,5763,17446,1000,25-03-2026,ZONE-A-Aisle33
INV-0037429,WH-34,PRD-03217,26475,3895,22580,500,07-01-2024,bin_429
INV-0037430,WH-25,PRD-04243,31542,7126,24416,250 units,,ZONE-C-2
INV-0037431,WH-12,PRD-02705,28226,2238,25988,250 units,30-05-2026,ZONE-D-9
INV-0037432,WH-41,PRD-01132,1036,2061,-1025,500,19-02-2025,ZONE-E-Aisle31
INV-0037433,WH-36,PRD-02066,24985,4011,20974,1000,22-09-2024,ZONE-F-36
INV-0037434,WH-04,PRD-03559,22452,7317,15135,250 units,12-08-2025,ZONE-G-16
INV-0037435,WH-42,PRD-01429,3461,1085,2376,250 units,03-06-2024,ZONE-H-22
INV-0037436,WH-38,PRD-04647,4594,7261,-2667,500,14-01-2026,ZONE-I-Aisle32
INV-0037437,WH-24,PRD-02173,32781,4511,28270,500,06-04-2024,ZONE-J-9
INV-0037438,WH-20,PRD-04819,11222,3847,7375,1000,20-05-2025,ZONE-K-35
INV-0037439,WH-07,PRD-00081,34121,2308,31813,500,14-02-2026,ZONE-L-36
INV-0037440,WH-30,PRD-02370,-100,1610,-1710,500,,ZONE-A-Aisle26
INV-0037441,WH-27,PRD-01722,20666,5526,15140,1000,02-10-2024,ZONE-B-39
INV-0037442,WH-16,PRD-00422,2510,2633,-123,1000,21-04-2025,ZONE-C-38
INV-0037443,WH-07,PRD-04344,18343,3022,15321,1000,22-02-2025,bin_443
INV-0037444,WH-32,PRD-04316,32341,429,31912,500,11-12-2024,ZONE-E-Aisle11
INV-0037445,WH-47,PRD-03001,17066,3915,13151,1000,29-04-2026,ZONE-F-29
INV-0037446,WH-05,PRD-00899,4337,4552,-215,1000,03-01-2026,ZONE-G-19
INV-0037447,WH-02,PRD-01699,9985,6971,3014,250,07-04-2026,ZONE-H-3
INV-0037448,WH-13,PRD-04302,13237,5029,8208,1000,03-02-2025,ZONE-I-Aisle31
INV-0037449,WH-32,PRD-01018,18171,2740,15431,250,09-08-2025,ZONE-J-11
INV-0037450,WH-30,PRD-04842,34233,2476,31757,250 units,,bin_450
INV-0037451,WH-10,PRD-04933,22033,555,21478,250 units,28-03-2025,ZONE-L-33
INV-0037452,WH-47,PRD-04536,8429,1764,6665,500,11-08-2025,ZONE-A-Aisle19
INV-0037453,WH-03,PRD-01826,3544,4993,-1449,250,14-06-2024,ZONE-B-10
INV-0037454,WH-27,PRD-03149,5441,6463,-1022,250,09-04-2024,ZONE-C-20
INV-0037455,WH-04,PRD-01247,34128,4447,29681,,08-05-2024,ZONE-D-2
INV-0037456,WH-09,PRD-01072,14259,1415,12844,250 units,28-03-2026,ZONE-E-Aisle03
INV-0037457,WH-40,PRD-01298,9474,3095,6379,1000,25-07-2025,bin_457
INV-0037458,WH-18,PRD-04373,2678,5765,-3087,250,06-02-2024,ZONE-G-37
INV-0037459,WH-49,PRD-00448,10081,6776,3305,250,15-08-2024,ZONE-H-20
INV-0037460,WH-33,PRD-03826,33662,2629,31033,,,ZONE-I-Aisle11
INV-0037461,WH-35,PRD-00299,7171,5203,1968,,07-09-2025,ZONE-J-32
INV-0037462,WH-01,PRD-04738,31400,3567,27833,250,02-02-2026,ZONE-K-38
INV-0037463,WH-04,PRD-03274,15240,2391,12849,1000,23-11-2025,ZONE-L-32
INV-0037464,WH-50,PRD-00829,27754,226,27528,250 units,17-09-2025,ZONE-A-Aisle08
INV-0037465,WH-05,PRD-02224,5718,2622,3096,1000,19-02-2024,ZONE-B-22
INV-0037466,WH-33,PRD-00982,277,6388,-6111,,03-05-2024,ZONE-C-38
INV-0037467,WH-18,PRD-04651,1572,1138,434,250,30-07-2024,ZONE-D-33
INV-0037468,WH-25,PRD-00967,477,6666,-6189,500,12-08-2025,ZONE-E-Aisle34
INV-0037469,WH-28,PRD-01725,24030,107,23923,250,19-08-2025,ZONE-F-39
INV-0037470,WH-34,PRD-04358,13807,2898,10909,1000,,ZONE-G-17
INV-0037471,WH-35,PRD-01637,4964,5564,-600,1000,15-10-2024,bin_471
INV-0037472,WH-39,PRD-04550,19659,1631,18028,250 units,18-02-2024,ZONE-I-Aisle15
INV-0037473,WH-07,PRD-01106,6285,281,6004,250,25-02-2025,ZONE-J-9
INV-0037474,WH-50,PRD-02314,12529,5156,7373,250 units,30-03-2025,ZONE-K-7
INV-0037475,WH-22,PRD-04793,14329,2318,12011,1000,23-09-2025,ZONE-L-11
INV-0037476,WH-17,PRD-02996,13226,2912,10314,500,08-11-2025,ZONE-A-Aisle25
INV-0037477,WH-32,PRD-04780,2513,3952,-1439,1000,20-10-2024,ZONE-B-30
INV-0037478,WH-15,PRD-04986,11381,235,11146,,27-12-2024,bin_478
INV-0037479,WH-12,PRD-02545,3606,6610,-3004,500,05-04-2024,ZONE-D-3
INV-0037480,WH-47,PRD-01856,16032,7433,8599,250 units,,ZONE-E-Aisle21
INV-0037481,WH-47,PRD-00998,16051,6292,9759,1000,31-05-2024,ZONE-F-16
INV-0037482,WH-41,PRD-04006,834,3519,-2685,,09-10-2025,ZONE-G-28
INV-0037483,WH-30,PRD-01929,19959,5034,14925,,20-02-2025,ZONE-H-16
INV-0037484,WH-26,PRD-03933,20021,1955,18066,1000,06-09-2024,ZONE-I-Aisle40
INV-0037485,WH-24,PRD-04038,-100,2672,-2772,,19-04-2026,bin_485
INV-0037486,WH-19,PRD-02515,34929,4531,30398,1000,28-06-2024,ZONE-K-32
INV-0037487,WH-47,PRD-04776,12253,5916,6337,1000,15-06-2026,ZONE-L-37
INV-0037488,WH-22,PRD-03216,10875,3051,7824,500,04-04-2026,ZONE-A-Aisle34
INV-0037489,WH-49,PRD-00760,22381,2197,20184,500,07-03-2026,ZONE-B-17
INV-0037490,WH-48,PRD-00279,25436,4010,21426,500,,ZONE-C-13
INV-0037491,WH-29,PRD-01964,28169,815,27354,250,01-08-2024,ZONE-D-22
INV-0037492,WH-49,PRD-04887,31200,5072,26128,1000,06-02-2025,ZONE-E-Aisle15
INV-0037493,WH-20,PRD-03817,7902,4277,3625,1000,19-01-2025,ZONE-F-4
INV-0037494,WH-05,PRD-00458,17999,4673,13326,250 units,20-10-2024,ZONE-G-13
INV-0037495,WH-18,PRD-04391,28604,2836,25768,250,03-01-2025,ZONE-H-10
INV-0037496,WH-07,PRD-01557,7207,7081,126,500,16-02-2026,ZONE-I-Aisle19
INV-0037497,WH-41,PRD-02853,24683,3113,21570,1000,04-06-2025,ZONE-J-27
INV-0037498,WH-25,PRD-00202,6868,5328,1540,500,24-05-2024,ZONE-K-33
INV-0037499,WH-15,PRD-00047,21170,4264,16906,500,02-11-2025,bin_499
INV-0037500,WH-21,PRD-00736,21722,5930,15792,250,,ZONE-A-Aisle01
INV-0037501,WH-11,PRD-04156,4919,1603,3316,1000,12-06-2024,ZONE-B-37
INV-0037502,WH-42,PRD-04218,29353,7151,22202,250 units,29-01-2026,ZONE-C-10
INV-0037503,WH-31,PRD-01519,32381,6635,25746,1000,25-04-2026,ZONE-D-16
INV-0037504,WH-42,PRD-01376,7039,572,6467,,26-03-2024,ZONE-E-Aisle30
INV-0037505,WH-05,PRD-00668,4443,5485,-1042,500,17-03-2026,ZONE-F-40
INV-0037506,WH-01,PRD-02449,952,6526,-5574,1000,11-06-2024,bin_6
